qemu-system-riscv64 -machine virt -bios none -kernel kernel/kernel -m 128M -smp 1 -nographic -global virtio-mmio.force-legacy=false -drive file=fs.img,if=none,format=raw,id=x0 -device virtio-blk-device,drive=x0,bus=virtio-mmio-bus.0

xv6 kernel is booting

init: starting sh
$ wrunner realprog.txt hints.txt
eTRACE tick=35 pid=4 pri=0 slice=0
'TRACE tick=36 pid=4 pri=0 slice=0
sTRACE tick=36 pid=4 pri=0 slice=0
 TRACE tick=36 pid=4 pri=0 slice=0
aTRACE tick=36 pid=4 pri=0 slice=0
nTRACE tick=36 pid=4 pri=0 slice=0
dTRACE tick=36 pid=4 pri=0 slice=0
 TRACE tick=36 pid=4 pri=0 slice=0
KTRACE tick=36 pid=4 pri=0 slice=0
eTRACE tick=36 pid=4 pri=0 slice=0
nTRACE tick=37 pid=4 pri=0 slice=0
 TRACE tick=37 pid=4 pri=0 slice=0
TTRACE tick=37 pid=4 pri=0 slice=0
hTRACE tick=37 pid=4 pri=0 slice=0
oTRACE tick=37 pid=4 pri=0 slice=0
mTRACE tick=37 pid=4 pri=0 slice=0
pTRACE tick=37 pid=4 pri=0 slice=0
sTRACE tick=37 pid=4 pri=0 slice=0
oTRACE tick=37 pid=4 pri=0 slice=0
nTRACE tick=38 pid=4 pri=0 slice=0
'sTRACE tick=38 pid=4 pri=0 slice=0
 TRACE tick=38 pid=4 pri=0 slice=0
UTRACE tick=38 pid=4 pri=0 slice=0
nTRACE tick=38 pid=4 pri=0 slice=0
iTRACE tick=38 pid=4 pri=0 slice=0
xTRACE tick=38 pid=4 pri=0 slice=0
TRACE tick=38 pid=4 pri=0 slice=0

TRACE tick=38 pid=4 pri=0 slice=0
VTRACE tick=39 pid=4 pri=0 slice=0
eTRACE tick=39 pid=4 pri=0 slice=0
rTRACE tick=39 pid=4 pri=0 slice=0
sTRACE tick=39 pid=4 pri=0 slice=0
iTRACE tick=39 pid=4 pri=0 slice=0
oTRACE tick=39 pid=4 pri=0 slice=0
nTRACE tick=39 pid=4 pri=0 slice=0
 TRACE tick=39 pid=4 pri=0 slice=0
6TRACE tick=40 pid=4 pri=0 slice=0
 TRACE tick=40 pid=4 pri=0 slice=0
(TRACE tick=40 pid=4 pri=0 slice=0
vTRACE tick=40 pid=4 pri=0 slice=0
6TRACE tick=40 pid=4 pri=0 slice=0
)TRACE tick=40 pid=4 pri=0 slice=0
.TRACE tick=40 pid=4 pri=0 slice=0
 TRACE tick=40 pid=4 pri=0 slice=0
 TRACE tick=40 pid=4 pri=0 slice=0
xTRACE tick=41 pid=4 pri=0 slice=0
vTRACE tick=41 pid=4 pri=0 slice=0
6TRACE tick=41 pid=4 pri=0 slice=0
 TRACE tick=41 pid=4 pri=0 slice=0
lTRACE tick=41 pid=4 pri=0 slice=0
oTRACE tick=41 pid=4 pri=0 slice=0
osTRACE tick=41 pid=4 pri=0 slice=0
eTRACE tick=41 pid=4 pri=0 slice=0
lTRACE tick=41 pid=4 pri=0 slice=0
yTRACE tick=42 pid=4 pri=0 slice=0
 TRACE tick=42 pid=4 pri=0 slice=0
fTRACE tick=42 pid=4 pri=0 slice=0
oTRACE tick=42 pid=4 pri=0 slice=0
lTRACE tick=42 pid=4 pri=0 slice=0
lTRACE tick=42 pid=4 pri=0 slice=0
oTRACE tick=42 pid=4 pri=0 slice=0
wTRACE tick=42 pid=4 pri=0 slice=0
sTRACE tick=42 pid=4 pri=0 slice=0
 TRACE tick=43 pid=4 pri=0 slice=0
tTRACE tick=43 pid=4 pri=0 slice=0
hTRACE tick=43 pid=4 pri=0 slice=0
eTRACE tick=43 pid=4 pri=0 slice=0
 TRACE tick=43 pid=4 pri=0 slice=0
sTRACE tick=43 pid=4 pri=0 slice=0
tTRACE tick=43 pid=4 pri=0 slice=0
rTRACE tick=43 pid=4 pri=0 slice=0
uTRACE tick=43 pid=4 pri=0 slice=0
cTRACE tick=44 pid=4 pri=0 slice=0
tTRACE tick=44 pid=4 pri=0 slice=0
uTRACE tick=44 pid=4 pri=0 slice=0
rTRACE tick=44 pid=4 pri=0 slice=0
eTRACE tick=44 pid=4 pri=0 slice=0
 TRACE tick=44 pid=4 pri=0 slice=0
aTRACE tick=44 pid=4 pri=0 slice=0
nTRACE tick=44 pid=4 pri=0 slice=0
dTRACE tick=44 pid=4 pri=0 slice=0
 TRACE tick=44 pid=4 pri=0 slice=0
stTRACE tick=45 pid=4 pri=0 slice=0
yTRACE tick=45 pid=4 pri=0 slice=0
lTRACE tick=45 pid=4 pri=0 slice=0
eTRACE tick=45 pid=4 pri=0 slice=0
 TRACE tick=45 pid=4 pri=0 slice=0
oTRACE tick=45 pid=4 pri=0 slice=0
fTRACE tick=45 pid=4 pri=0 slice=0
 TRACE tick=45 pid=4 pri=0 slice=0
vTRACE tick=46 pid=4 pri=0 slice=0
6TRACE tick=46 pid=4 pri=0 slice=0
,TRACE tick=46 pid=4 pri=0 slice=0
TRACE tick=46 pid=4 pri=0 slice=0

TRACE tick=46 pid=4 pri=0 slice=0
bTRACE tick=46 pid=4 pri=0 slice=0
uTRACE tick=46 pid=4 pri=0 slice=0
tTRACE tick=46 pid=4 pri=0 slice=0
 TRACE tick=47 pid=4 pri=0 slice=0
iTRACE tick=47 pid=4 pri=0 slice=0
sTRACE tick=47 pid=4 pri=0 slice=0
 TRACE tick=47 pid=4 pri=0 slice=0
iTRACE tick=47 pid=4 pri=0 slice=0
mTRACE tick=47 pid=4 pri=0 slice=0
pTRACE tick=47 pid=4 pri=0 slice=0
lTRACE tick=47 pid=4 pri=0 slice=0
eTRACE tick=47 pid=4 pri=0 slice=0
mTRACE tick=48 pid=4 pri=0 slice=0
eTRACE tick=48 pid=4 pri=0 slice=0
nTRACE tick=48 pid=4 pri=0 slice=0
tTRACE tick=48 pid=4 pri=0 slice=0
eTRACE tick=48 pid=4 pri=0 slice=0
dTRACE tick=48 pid=4 pri=0 slice=0
 fTRACE tick=48 pid=4 pri=0 slice=0
oTRACE tick=48 pid=4 pri=0 slice=0
rTRACE tick=48 pid=4 pri=0 slice=0
 TRACE tick=49 pid=4 pri=0 slice=0
aTRACE tick=49 pid=4 pri=0 slice=0
 TRACE tick=49 pid=4 pri=0 slice=0
mTRACE tick=49 pid=4 pri=0 slice=0
oTRACE tick=49 pid=4 pri=0 slice=0
dTRACE tick=49 pid=4 pri=0 slice=0
eTRACE tick=49 pid=4 pri=0 slice=0
rTRACE tick=49 pid=4 pri=0 slice=0
nTRACE tick=49 pid=4 pri=0 slice=0
 TRACE tick=50 pid=4 pri=0 slice=0
RTRACE tick=50 pid=4 pri=0 slice=0
ITRACE tick=50 pid=4 pri=0 slice=0
STRACE tick=50 pid=4 pri=0 slice=0
CTRACE tick=50 pid=4 pri=0 slice=0
-TRACE tick=50 pid=4 pri=0 slice=0
VTRACE tick=50 pid=4 pri=0 slice=0
 TRACE tick=50 pid=4 pri=0 slice=0
mTRACE tick=50 pid=4 pri=0 slice=0
uTRACE tick=51 pid=4 pri=0 slice=0
lTRACE tick=51 pid=4 pri=0 slice=0
tTRACE tick=51 pid=4 pri=0 slice=0
iTRACE tick=51 pid=4 pri=0 slice=0
pTRACE tick=51 pid=4 pri=0 slice=0
rTRACE tick=51 pid=4 pri=0 slice=0
oTRACE tick=51 pid=4 pri=0 slice=0
cTRACE tick=51 pid=4 pri=0 slice=0
eTRACE tick=51 pid=4 pri=0 slice=0
sTRACE tick=52 pid=4 pri=0 slice=0
soTRACE tick=52 pid=4 pri=0 slice=0
rTRACE tick=52 pid=4 pri=0 slice=0
 TRACE tick=52 pid=4 pri=0 slice=0
uTRACE tick=52 pid=4 pri=0 slice=0
sTRACE tick=52 pid=4 pri=0 slice=0
iTRACE tick=52 pid=4 pri=0 slice=0
nTRACE tick=52 pid=4 pri=0 slice=0
gTRACE tick=52 pid=4 pri=0 slice=0
 TRACE tick=53 pid=4 pri=0 slice=0
ATRACE tick=53 pid=4 pri=0 slice=0
NTRACE tick=53 pid=4 pri=0 slice=0
STRACE tick=53 pid=4 pri=0 slice=0
ITRACE tick=53 pid=4 pri=0 slice=0
 TRACE tick=53 pid=4 pri=0 slice=0
CTRACE tick=53 pid=4 pri=0 slice=0
.TRACE tick=53 pid=4 pri=0 slice=0
TRACE tick=53 pid=4 pri=0 slice=0

TRACE tick=53 pid=4 pri=0 slice=0
TRACE tick=54 pid=4 pri=0 slice=0

TRACE tick=54 pid=4 pri=0 slice=0
ATRACE tick=54 pid=4 pri=0 slice=0
CTRACE tick=54 pid=4 pri=0 slice=0
KTRACE tick=54 pid=4 pri=0 slice=0
NTRACE tick=54 pid=4 pri=0 slice=0
OTRACE tick=54 pid=4 pri=0 slice=0
WTRACE tick=54 pid=4 pri=0 slice=0
LTRACE tick=54 pid=4 pri=0 slice=0
ETRACE tick=55 pid=4 pri=0 slice=0
DTRACE tick=55 pid=4 pri=0 slice=0
GTRACE tick=55 pid=4 pri=0 slice=0
MTRACE tick=55 pid=4 pri=0 slice=0
ENTRACE tick=55 pid=4 pri=0 slice=0
TTRACE tick=55 pid=4 pri=0 slice=0
STRACE tick=55 pid=4 pri=0 slice=0
TRACE tick=55 pid=4 pri=0 slice=0

TRACE tick=55 pid=4 pri=0 slice=0
TRACE tick=56 pid=4 pri=0 slice=0

TRACE tick=56 pid=4 pri=0 slice=0
xTRACE tick=56 pid=4 pri=0 slice=0
vTRACE tick=56 pid=4 pri=0 slice=0
6TRACE tick=56 pid=4 pri=0 slice=0
 TRACE tick=56 pid=4 pri=0 slice=0
iTRACE tick=56 pid=4 pri=0 slice=0
sTRACE tick=56 pid=4 pri=0 slice=0
 TRACE tick=57 pid=4 pri=0 slice=0
iTRACE tick=57 pid=4 pri=0 slice=0
nTRACE tick=57 pid=4 pri=0 slice=0
sTRACE tick=57 pid=4 pri=0 slice=0
pTRACE tick=57 pid=4 pri=0 slice=0
iTRACE tick=57 pid=4 pri=0 slice=0
rTRACE tick=57 pid=4 pri=0 slice=0
eTRACE tick=57 pid=4 pri=0 slice=0
dTRACE tick=57 pid=4 pri=0 slice=0
 TRACE tick=58 pid=4 pri=0 slice=0
bTRACE tick=58 pid=4 pri=0 slice=0
yTRACE tick=58 pid=4 pri=0 slice=0
 TRACE tick=58 pid=4 pri=0 slice=0
JTRACE tick=58 pid=4 pri=0 slice=0
oTRACE tick=58 pid=4 pri=0 slice=0
hTRACE tick=58 pid=4 pri=0 slice=0
nTRACE tick=58 pid=4 pri=0 slice=0
 TRACE tick=58 pid=4 pri=0 slice=0
LiTRACE tick=58 pid=4 pri=0 slice=0
oTRACE tick=59 pid=4 pri=0 slice=0
nTRACE tick=59 pid=4 pri=0 slice=0
sTRACE tick=59 pid=4 pri=0 slice=0
'TRACE tick=59 pid=4 pri=0 slice=0
sTRACE tick=59 pid=4 pri=0 slice=0
 TRACE tick=59 pid=4 pri=0 slice=0
CTRACE tick=59 pid=4 pri=0 slice=0
oTRACE tick=59 pid=4 pri=0 slice=0
mTRACE tick=60 pid=4 pri=0 slice=0
mTRACE tick=60 pid=4 pri=0 slice=0
eTRACE tick=60 pid=4 pri=0 slice=0
nTRACE tick=60 pid=4 pri=0 slice=0
tTRACE tick=60 pid=4 pri=0 slice=0
aTRACE tick=60 pid=4 pri=0 slice=0
rTRACE tick=60 pid=4 pri=0 slice=0
yTRACE tick=60 pid=4 pri=0 slice=0
 TRACE tick=60 pid=4 pri=0 slice=0
oTRACE tick=60 pid=4 pri=0 slice=0
nTRACE tick=61 pid=4 pri=0 slice=0
 TRACE tick=61 pid=4 pri=0 slice=0
UTRACE tick=61 pid=4 pri=0 slice=0
NTRACE tick=61 pid=4 pri=0 slice=0
ITRACE tick=61 pid=4 pri=0 slice=0
XTRACE tick=61 pid=4 pri=0 slice=0
 TRACE tick=61 pid=4 pri=0 slice=0
6TRACE tick=61 pid=4 pri=0 slice=0
tTRACE tick=61 pid=4 pri=0 slice=0
hTRACE tick=62 pid=4 pri=0 slice=0
 TRACE tick=62 pid=4 pri=0 slice=0
ETRACE tick=62 pid=4 pri=0 slice=0
diTRACE tick=62 pid=4 pri=0 slice=0
tTRACE tick=62 pid=4 pri=0 slice=0
iTRACE tick=62 pid=4 pri=0 slice=0
oTRACE tick=62 pid=4 pri=0 slice=0
nTRACE tick=62 pid=4 pri=0 slice=0
 TRACE tick=63 pid=4 pri=0 slice=0
(TRACE tick=63 pid=4 pri=0 slice=0
PTRACE tick=63 pid=4 pri=0 slice=0
eTRACE tick=63 pid=4 pri=0 slice=0
eTRACE tick=63 pid=4 pri=0 slice=0
rTRACE tick=63 pid=4 pri=0 slice=0
TRACE tick=63 pid=4 pri=0 slice=0

TRACE tick=63 pid=4 pri=0 slice=0
tTRACE tick=64 pid=4 pri=0 slice=0
oTRACE tick=64 pid=4 pri=0 slice=0
 TRACE tick=64 pid=4 pri=0 slice=0
PTRACE tick=64 pid=4 pri=0 slice=0
eTRACE tick=64 pid=4 pri=0 slice=0
eTRACE tick=64 pid=4 pri=0 slice=0
rTRACE tick=64 pid=4 pri=0 slice=0
 TRACE tick=64 pid=4 pri=0 slice=0
CTRACE tick=65 pid=4 pri=0 slice=0
oTRACE tick=65 pid=4 pri=0 slice=0
mTRACE tick=65 pid=4 pri=0 slice=0
mTRACE tick=65 pid=4 pri=0 slice=0
uTRACE tick=65 pid=4 pri=0 slice=0
nTRACE tick=65 pid=4 pri=0 slice=0
iTRACE tick=65 pid=4 pri=0 slice=0
cTRACE tick=65 pid=4 pri=0 slice=0
aTRACE tick=66 pid=4 pri=0 slice=0
tTRACE tick=66 pid=4 pri=0 slice=0
ioTRACE tick=66 pid=4 pri=0 slice=0
nTRACE tick=66 pid=4 pri=0 slice=0
sTRACE tick=66 pid=4 pri=0 slice=0
;TRACE tick=66 pid=4 pri=0 slice=0
 TRACE tick=66 pid=4 pri=0 slice=0
ITRACE tick=66 pid=4 pri=0 slice=0
STRACE tick=67 pid=4 pri=0 slice=0
BTRACE tick=67 pid=4 pri=0 slice=0
NTRACE tick=67 pid=4 pri=0 slice=0
:TRACE tick=67 pid=4 pri=0 slice=0
 TRACE tick=67 pid=4 pri=0 slice=0
1TRACE tick=67 pid=4 pri=0 slice=0
-TRACE tick=67 pid=4 pri=0 slice=0
5TRACE tick=67 pid=4 pri=0 slice=0
7TRACE tick=67 pid=4 pri=0 slice=0
3TRACE tick=68 pid=4 pri=0 slice=0
9TRACE tick=68 pid=4 pri=0 slice=0
8TRACE tick=68 pid=4 pri=0 slice=0
-TRACE tick=68 pid=4 pri=0 slice=0
0TRACE tick=68 pid=4 pri=0 slice=0
1TRACE tick=68 pid=4 pri=0 slice=0
3TRACE tick=68 pid=4 pri=0 slice=0
-TRACE tick=68 pid=4 pri=0 slice=0
7TRACE tick=69 pid=4 pri=0 slice=0
;TRACE tick=69 pid=4 pri=0 slice=0
 TRACE tick=69 pid=4 pri=0 slice=0
1TRACE tick=69 pid=4 pri=0 slice=0
sTRACE tick=69 pid=4 pri=0 slice=0
tTRACE tick=69 pid=4 pri=0 slice=0
 TRACE tick=69 pid=4 pri=0 slice=0
eTRACE tick=69 pid=4 pri=0 slice=0
dTRACE tick=69 pid=4 pri=0 slice=0
iTRACE tick=70 pid=4 pri=0 slice=1
tTRACE tick=70 pid=4 pri=0 slice=0
iTRACE tick=70 pid=4 pri=0 slice=0
oTRACE tick=70 pid=4 pri=0 slice=0
nTRACE tick=70 pid=4 pri=0 slice=0
 TRACE tick=70 pid=4 pri=0 slice=0
(TRACE tick=70 pid=4 pri=0 slice=0
JTRACE tick=70 pid=4 pri=0 slice=0
uTRACE tick=71 pid=4 pri=0 slice=0
nTRACE tick=71 pid=4 pri=0 slice=0
eTRACE tick=71 pid=4 pri=0 slice=0
 TRACE tick=71 pid=4 pri=0 slice=0
1TRACE tick=71 pid=4 pri=0 slice=0
4TRACE tick=71 pid=4 pri=0 slice=0
,TRACE tick=71 pid=4 pri=0 slice=0
TRACE tick=71 pid=4 pri=0 slice=0

TRACE tick=71 pid=4 pri=0 slice=0
2TRACE tick=72 pid=4 pri=0 slice=0
0TRACE tick=72 pid=4 pri=0 slice=0
0TRACE tick=72 pid=4 pri=0 slice=0
0TRACE tick=72 pid=4 pri=0 slice=0
)TRACE tick=72 pid=4 pri=0 slice=0
)TRACE tick=72 pid=4 pri=0 slice=0
.TRACE tick=72 pid=4 pri=0 slice=0
 TRACE tick=72 pid=4 pri=0 slice=0
 TRACE tick=72 pid=4 pri=0 slice=0
STRACE tick=73 pid=4 pri=0 slice=0
eTRACE tick=73 pid=4 pri=0 slice=0
eTRACE tick=73 pid=4 pri=0 slice=0
 TRACE tick=73 pid=4 pri=0 slice=0
aTRACE tick=73 pid=4 pri=0 slice=0
lsTRACE tick=73 pid=4 pri=0 slice=0
oTRACE tick=73 pid=4 pri=0 slice=0
 TRACE tick=73 pid=4 pri=0 slice=0
hTRACE tick=73 pid=4 pri=0 slice=0
tTRACE tick=74 pid=4 pri=0 slice=0
tTRACE tick=74 pid=4 pri=0 slice=0
pTRACE tick=74 pid=4 pri=0 slice=0
sTRACE tick=74 pid=4 pri=0 slice=0
:TRACE tick=74 pid=4 pri=0 slice=0
/TRACE tick=74 pid=4 pri=0 slice=0
/TRACE tick=74 pid=4 pri=0 slice=0
pTRACE tick=74 pid=4 pri=0 slice=0
dTRACE tick=74 pid=4 pri=0 slice=0
wrunner: spawn ls pid=6 priority=1
wrunner: spawn cat pid=7 priority=0
wrunner: spawn wc pid=8 priority=0
TRACE tick=75 pid=3 pri=0 slice=0
oTRACE tick=75 pid=4 pri=0 slice=0
sTRACE tick=75 pid=4 pri=0 slice=0
.TRACE tick=75 pid=4 pri=0 slice=0
cTRACE tick=76 pid=4 pri=0 slice=0
sTRACE tick=76 pid=4 pri=0 slice=0
aTRACE tick=76 pid=4 pri=0 slice=0
iTRACE tick=76 pid=4 pri=0 slice=0
lTRACE tick=76 pid=4 pri=0 slice=0
.TRACE tick=76 pid=4 pri=0 slice=0
mTRACE tick=76 pid=4 pri=0 slice=0
iTRACE tick=76 pid=4 pri=0 slice=0
tTRACE tick=76 pid=4 pri=0 slice=0
.TRACE tick=77 pid=4 pri=0 slice=0
eTRACE tick=77 pid=4 pri=0 slice=0
dTRACE tick=77 pid=4 pri=0 slice=0
uTRACE tick=77 pid=4 pri=0 slice=0
/TRACE tick=77 pid=4 pri=0 slice=0
6TRACE tick=77 pid=4 pri=0 slice=0
.1TRACE tick=77 pid=4 pri=0 slice=0
8TRACE tick=77 pid=4 pri=0 slice=0
1TRACE tick=77 pid=4 pri=0 slice=0
0TRACE tick=78 pid=4 pri=0 slice=0
/TRACE tick=78 pid=4 pri=0 slice=0
,TRACE tick=78 pid=4 pri=0 slice=0
 TRACE tick=78 pid=4 pri=0 slice=0
wTRACE tick=78 pid=4 pri=0 slice=0
hTRACE tick=78 pid=4 pri=0 slice=0
iTRACE tick=78 pid=4 pri=0 slice=0
cTRACE tick=78 pid=4 pri=0 slice=0
hTRACE tick=78 pid=4 pri=0 slice=0
 TRACE tick=79 pid=4 pri=0 slice=0
pTRACE tick=79 pid=4 pri=0 slice=0
rTRACE tick=79 pid=4 pri=0 slice=0
oTRACE tick=79 pid=4 pri=0 slice=0
vTRACE tick=79 pid=4 pri=0 slice=0
iTRACE tick=79 pid=4 pri=0 slice=0
dTRACE tick=79 pid=4 pri=0 slice=0
eTRACE tick=79 pid=4 pri=0 slice=0
sTRACE tick=79 pid=4 pri=0 slice=0
TRACE tick=80 pid=4 pri=0 slice=0

TRACE tick=80 pid=4 pri=0 slice=0
pTRACE tick=80 pid=4 pri=0 slice=0
oTRACE tick=80 pid=4 pri=0 slice=0
iTRACE tick=80 pid=4 pri=0 slice=0
nTRACE tick=80 pid=4 pri=0 slice=0
tTRACE tick=80 pid=4 pri=0 slice=0
eTRACE tick=81 pid=4 pri=0 slice=0
rTRACE tick=81 pid=4 pri=0 slice=0
sTRACE tick=81 pid=4 pri=0 slice=0
 tTRACE tick=81 pid=4 pri=0 slice=0
oTRACE tick=81 pid=4 pri=0 slice=0
 TRACE tick=81 pid=4 pri=0 slice=0
oTRACE tick=81 pid=4 pri=0 slice=0
nTRACE tick=81 pid=4 pri=0 slice=0
-TRACE tick=82 pid=4 pri=0 slice=0
lTRACE tick=82 pid=4 pri=0 slice=0
iTRACE tick=82 pid=4 pri=0 slice=0
nTRACE tick=82 pid=4 pri=0 slice=0
eTRACE tick=82 pid=4 pri=0 slice=0
 TRACE tick=82 pid=4 pri=0 slice=0
rTRACE tick=82 pid=4 pri=0 slice=0
eTRACE tick=82 pid=4 pri=0 slice=0
sTRACE tick=82 pid=4 pri=0 slice=0
oTRACE tick=83 pid=4 pri=0 slice=0
uTRACE tick=83 pid=4 pri=0 slice=0
rTRACE tick=83 pid=4 pri=0 slice=0
cTRACE tick=83 pid=4 pri=0 slice=0
eTRACE tick=83 pid=4 pri=0 slice=0
sTRACE tick=83 pid=4 pri=0 slice=0
 TRACE tick=83 pid=4 pri=0 slice=0
fTRACE tick=83 pid=4 pri=0 slice=0
oTRACE tick=83 pid=4 pri=0 slice=0
rTRACE tick=84 pid=4 pri=0 slice=0
 TRACE tick=84 pid=4 pri=0 slice=0
vTRACE tick=84 pid=4 pri=0 slice=0
6TRACE tick=84 pid=4 pri=0 slice=0
.TRACE tick=84 pid=4 pri=0 slice=0
TRACE tick=84 pid=4 pri=0 slice=0

TRACE tick=84 pid=4 pri=0 slice=0
TRACE tick=84 pid=4 pri=0 slice=0

TTRACE tick=85 pid=4 pri=0 slice=0
hTRACE tick=85 pid=4 pri=0 slice=0
eTRACE tick=85 pid=4 pri=0 slice=0
 TRACE tick=85 pid=4 pri=0 slice=0
fTRACE tick=85 pid=4 pri=0 slice=0
oTRACE tick=85 pid=4 pri=0 slice=0
lTRACE tick=85 pid=4 pri=0 slice=0
lTRACE tick=85 pid=4 pri=0 slice=0
oTRACE tick=85 pid=4 pri=0 slice=0
wTRACE tick=86 pid=4 pri=0 slice=0
iTRACE tick=86 pid=4 pri=0 slice=0
nTRACE tick=86 pid=4 pri=0 slice=0
gTRACE tick=86 pid=4 pri=0 slice=0
 TRACE tick=86 pid=4 pri=0 slice=0
pTRACE tick=86 pid=4 pri=0 slice=0
eTRACE tick=86 pid=4 pri=0 slice=0
oTRACE tick=86 pid=4 pri=0 slice=0
pTRACE tick=86 pid=4 pri=0 slice=0
lTRACE tick=87 pid=4 pri=0 slice=0
eTRACE tick=87 pid=4 pri=0 slice=0
 TRACE tick=87 pid=4 pri=0 slice=0
hTRACE tick=87 pid=4 pri=0 slice=0
aTRACE tick=87 pid=4 pri=0 slice=0
vTRACE tick=87 pid=4 pri=0 slice=0
eTRACE tick=87 pid=4 pri=0 slice=0
 TRACE tick=87 pid=4 pri=0 slice=0
mTRACE tick=87 pid=4 pri=0 slice=0
aTRACE tick=88 pid=4 pri=0 slice=0
dTRACE tick=88 pid=4 pri=0 slice=0
eTRACE tick=88 pid=4 pri=0 slice=0
 TRACE tick=88 pid=4 pri=0 slice=0
coTRACE tick=88 pid=4 pri=0 slice=0
nTRACE tick=88 pid=4 pri=0 slice=0
tTRACE tick=88 pid=4 pri=0 slice=0
rTRACE tick=88 pid=4 pri=0 slice=0
iTRACE tick=88 pid=4 pri=0 slice=0
bTRACE tick=89 pid=4 pri=0 slice=0
uTRACE tick=89 pid=4 pri=0 slice=0
tTRACE tick=89 pid=4 pri=0 slice=0
iTRACE tick=89 pid=4 pri=0 slice=0
oTRACE tick=89 pid=4 pri=0 slice=0
nTRACE tick=89 pid=4 pri=0 slice=0
sTRACE tick=89 pid=4 pri=0 slice=0
:TRACE tick=89 pid=4 pri=0 slice=0
 TRACE tick=89 pid=4 pri=0 slice=0
RTRACE tick=90 pid=4 pri=0 slice=0
uTRACE tick=90 pid=4 pri=0 slice=0
sTRACE tick=90 pid=4 pri=0 slice=0
sTRACE tick=90 pid=4 pri=0 slice=0
 TRACE tick=90 pid=4 pri=0 slice=0
CTRACE tick=90 pid=4 pri=0 slice=0
oTRACE tick=90 pid=4 pri=0 slice=0
xTRACE tick=90 pid=4 pri=0 slice=0
 TRACE tick=90 pid=4 pri=0 slice=0
(TRACE tick=91 pid=4 pri=0 slice=0
cTRACE tick=91 pid=4 pri=0 slice=0
oTRACE tick=91 pid=4 pri=0 slice=0
nTRACE tick=91 pid=4 pri=0 slice=0
tTRACE tick=91 pid=4 pri=0 slice=0
eTRACE tick=91 pid=4 pri=0 slice=0
xTRACE tick=91 pid=4 pri=0 slice=0
tTRACE tick=91 pid=4 pri=0 slice=0
 sTRACE tick=91 pid=4 pri=0 slice=0
wTRACE tick=92 pid=4 pri=0 slice=0
